StockCode,TimePeriod,AvgQuantity,AvgUnitPrice,AvgRevenue,TotalQuantity,TotalRevenue,Description
22055,2,4.526315789473684,2.596315789473684,8.958947368421052,86,170.22,MINI CAKE STAND  HANGING STRAWBERY
22055,3,3.3043478260869565,2.57695652173913,7.0208695652173905,76,161.48,MINI CAKE STAND  HANGING STRAWBERY
22055,4,10.5,1.93,16.608636363636364,231,365.39,MINI CAKE STAND  HANGING STRAWBERY
22055,5,4.2727272727272725,2.171818181818182,7.795454545454546,94,171.5,MINI CAKE STAND  HANGING STRAWBERY
22055,6,3.911764705882353,2.373529411764706,7.515588235294118,133,255.53,MINI CAKE STAND  HANGING STRAWBERY
22055,7,4.6,2.552,9.23,92,184.6,MINI CAKE STAND  HANGING STRAWBERY
22055,8,2.2916666666666665,2.606666666666667,4.942916666666666,55,118.63,MINI CAKE STAND  HANGING STRAWBERY
22055,9,3.8333333333333335,2.1966666666666668,8.785,23,52.71,MINI CAKE STAND  HANGING STRAWBERY
22055,10,18.714285714285715,1.6214285714285714,28.135714285714283,131,196.95,MINI CAKE STAND  HANGING STRAWBERY
22055,11,3.4444444444444446,1.65,5.683333333333334,31,51.15,MINI CAKE STAND  HANGING STRAWBERY
22055,12,5.857142857142857,1.65,9.664285714285713,82,135.29999999999998,MINI CAKE STAND  HANGING STRAWBERY
22057,1,13.333333333333334,1.49,19.866666666666664,40,59.599999999999994,CERAMIC PLATE STRAWBERRY DESIGN
22057,2,6.666666666666667,1.49,9.933333333333332,20,29.799999999999997,CERAMIC PLATE STRAWBERRY DESIGN
22057,3,7.142857142857143,1.747142857142857,10.9,50,76.3,CERAMIC PLATE STRAWBERRY DESIGN
22057,4,8.4,1.49,12.516,42,62.58,CERAMIC PLATE STRAWBERRY DESIGN
22057,5,2.5,2.39,4.625,5,9.25,CERAMIC PLATE STRAWBERRY DESIGN
22057,6,4.0,1.94,6.41,32,51.28,CERAMIC PLATE STRAWBERRY DESIGN
22057,7,11.333333333333334,1.4100000000000001,15.206666666666665,34,45.62,CERAMIC PLATE STRAWBERRY DESIGN
22057,8,22.666666666666668,1.4100000000000001,28.97333333333333,68,86.91999999999999,CERAMIC PLATE STRAWBERRY DESIGN
22057,9,3.0,2.39,6.27,6,12.54,CERAMIC PLATE STRAWBERRY DESIGN
22057,10,4.0,1.49,5.96,4,5.96,CERAMIC PLATE STRAWBERRY DESIGN
22057,11,20.0,1.49,29.8,40,59.6,CERAMIC PLATE STRAWBERRY DESIGN
22057,12,6.7,1.49,9.983,67,99.83,CERAMIC PLATE STRAWBERRY DESIGN
22059,1,11.473684210526315,1.7599999999999998,16.276842105263157,218,309.26,CERAMIC STRAWBERRY DESIGN MUG
22059,2,11.818181818181818,1.6318181818181818,16.725454545454543,130,183.98,CERAMIC STRAWBERRY DESIGN MUG
22059,3,13.333333333333334,1.92,18.546666666666663,160,222.55999999999997,CERAMIC STRAWBERRY DESIGN MUG
22059,4,8.11111111111111,1.79,12.385555555555555,146,222.94,CERAMIC STRAWBERRY DESIGN MUG
22059,5,6.842105263157895,1.8689473684210525,10.573684210526315,130,200.89999999999998,CERAMIC STRAWBERRY DESIGN MUG
22059,6,7.3125,1.715,11.120625,117,177.93,CERAMIC STRAWBERRY DESIGN MUG
22059,7,9.222222222222221,1.663333333333333,12.86111111111111,83,115.75,CERAMIC STRAWBERRY DESIGN MUG
22059,8,4.7272727272727275,2.1445454545454545,7.698181818181817,52,84.67999999999999,CERAMIC STRAWBERRY DESIGN MUG
22059,9,6.714285714285714,1.49,10.004285714285714,47,70.03,CERAMIC STRAWBERRY DESIGN MUG
22059,10,4.5,1.94,7.154999999999999,18,28.619999999999997,CERAMIC STRAWBERRY DESIGN MUG
22059,11,5.5,1.94,9.32,44,74.56,CERAMIC STRAWBERRY DESIGN MUG
22059,12,6.043478260869565,1.7143478260869565,8.81695652173913,139,202.79,CERAMIC STRAWBERRY DESIGN MUG
22060,1,3.3333333333333335,9.95,33.166666666666664,10,99.5,LARGE CAKE STAND HANGING HEARTS
22060,2,6.0,9.587499999999999,55.349999999999994,24,221.39999999999998,LARGE CAKE STAND HANGING HEARTS
22060,3,2.0,9.95,19.9,2,19.9,LARGE CAKE STAND HANGING HEARTS
22060,4,6.25,3.95,24.6875,50,197.5,LARGE CAKE STAND HANGING HEARTS
22060,5,7.6923076923076925,3.95,30.384615384615383,100,395.0,LARGE CAKE STAND HANGING HEARTS
22060,6,5.875,3.95,23.20625,47,185.65,LARGE CAKE STAND HANGING HEARTS
22061,1,2.4,9.95,23.88,24,238.79999999999998,LARGE CAKE STAND  HANGING STRAWBERY
22061,2,3.7777777777777777,9.627777777777776,33.72222222222222,34,303.5,LARGE CAKE STAND  HANGING STRAWBERY
22061,3,1.625,12.66,18.87875,13,151.03,LARGE CAKE STAND  HANGING STRAWBERY
22061,4,2.1875,11.305,23.120625,35,369.93,LARGE CAKE STAND  HANGING STRAWBERY
22061,5,1.7,11.033999999999999,17.999,17,179.98999999999998,LARGE CAKE STAND  HANGING STRAWBERY
22061,6,3.92,11.5,36.4312,98,910.78,LARGE CAKE STAND  HANGING STRAWBERY
22061,7,1.6666666666666667,12.659999999999998,19.293333333333333,20,231.51999999999998,LARGE CAKE STAND  HANGING STRAWBERY
22061,8,3.357142857142857,12.943571428571428,34.42928571428571,47,482.01,LARGE CAKE STAND  HANGING STRAWBERY
22061,9,2.0,9.95,19.9,2,19.9,LARGE CAKE STAND  HANGING STRAWBERY
22061,10,1.25,9.95,12.4375,5,49.75,LARGE CAKE STAND  HANGING STRAWBERY
22061,11,2.5555555555555554,9.95,25.427777777777777,23,228.85,LARGE CAKE STAND  HANGING STRAWBERY
22061,12,3.4615384615384617,9.726923076923075,31.765384615384615,45,412.95,LARGE CAKE STAND  HANGING STRAWBERY
22062,1,6.0,2.95,17.700000000000003,6,17.700000000000003,CERAMIC BOWL WITH LOVE HEART DESIGN
22062,2,7.5,3.6750000000000003,22.85,60,182.8,CERAMIC BOWL WITH LOVE HEART DESIGN
22062,3,1.0,2.95,2.95,2,5.9,CERAMIC BOWL WITH LOVE HEART DESIGN
22062,4,7.1,1.645,7.359999999999999,71,73.6,CERAMIC BOWL WITH LOVE HEART DESIGN
22062,5,13.666666666666666,0.83,11.343333333333334,82,68.06,CERAMIC BOWL WITH LOVE HEART DESIGN
22062,6,7.25,1.5091666666666665,7.239999999999999,87,86.88,CERAMIC BOWL WITH LOVE HEART DESIGN
22062,7,14.75,1.03375,12.44625,118,99.57,CERAMIC BOWL WITH LOVE HEART DESIGN
22062,8,8.2,1.1560000000000001,7.132,41,35.66,CERAMIC BOWL WITH LOVE HEART DESIGN
22062,9,1.5,1.645,2.06,12,16.48,CERAMIC BOWL WITH LOVE HEART DESIGN
22062,10,7.0,1.319,6.2989999999999995,70,62.989999999999995,CERAMIC BOWL WITH LOVE HEART DESIGN
22062,11,3.25,0.83,2.6975,39,32.37,CERAMIC BOWL WITH LOVE HEART DESIGN
22063,1,4.166666666666667,3.936666666666667,13.278333333333336,25,79.67000000000002,CERAMIC BOWL WITH STRAWBERRY DESIGN
22063,2,3.8,4.086,12.914000000000001,19,64.57000000000001,CERAMIC BOWL WITH STRAWBERRY DESIGN
22063,3,2.8,4.086,9.396,28,93.96000000000001,CERAMIC BOWL WITH STRAWBERRY DESIGN
22063,4,2.7777777777777777,3.5811111111111114,8.825555555555557,25,79.43,CERAMIC BOWL WITH STRAWBERRY DESIGN
22063,5,2.5,2.9500000000000006,7.375000000000001,15,44.25000000000001,CERAMIC BOWL WITH STRAWBERRY DESIGN
22063,6,4.8125,3.8125,14.184375000000001,77,226.95000000000002,CERAMIC BOWL WITH STRAWBERRY DESIGN
22063,7,1.2857142857142858,4.37,5.2128571428571435,18,72.98,CERAMIC BOWL WITH STRAWBERRY DESIGN
22063,8,4.888888888888889,3.716666666666667,15.066666666666666,88,271.2,CERAMIC BOWL WITH STRAWBERRY DESIGN
22063,9,4.7,3.7620000000000005,13.276999999999997,47,132.76999999999998,CERAMIC BOWL WITH STRAWBERRY DESIGN
22063,10,1.0,4.37,4.37,4,17.48,CERAMIC BOWL WITH STRAWBERRY DESIGN
22063,11,1.6666666666666667,4.2122222222222225,6.178888888888888,15,55.61,CERAMIC BOWL WITH STRAWBERRY DESIGN
22063,12,2.7,2.95,7.965000000000001,27,79.65,CERAMIC BOWL WITH STRAWBERRY DESIGN
22064,1,6.714285714285714,2.558928571428571,12.384642857142856,188,346.77,PINK DOUGHNUT TRINKET POT 
22064,2,6.0,2.1858333333333335,10.2525,72,123.02999999999999,PINK DOUGHNUT TRINKET POT 
22064,3,4.791666666666667,2.1966666666666668,9.204583333333332,115,220.90999999999997,PINK DOUGHNUT TRINKET POT 
22064,4,7.857142857142857,2.0404761904761903,14.135714285714284,165,296.84999999999997,PINK DOUGHNUT TRINKET POT 
22064,5,7.0,1.780909090909091,11.48090909090909,77,126.28999999999999,PINK DOUGHNUT TRINKET POT 
22064,6,5.588235294117647,2.0358823529411763,9.895882352941175,95,168.23,PINK DOUGHNUT TRINKET POT 
22064,7,7.4,1.8553333333333333,11.788666666666666,111,176.82999999999998,PINK DOUGHNUT TRINKET POT 
22064,8,6.266666666666667,2.087333333333333,10.777333333333333,94,161.66,PINK DOUGHNUT TRINKET POT 
22064,9,4.0,2.306,7.2559999999999985,40,72.55999999999999,PINK DOUGHNUT TRINKET POT 
22064,10,4.0625,2.265,7.420624999999999,65,118.72999999999999,PINK DOUGHNUT TRINKET POT 
22064,11,3.0,2.2917391304347827,5.734347826086956,69,131.89,PINK DOUGHNUT TRINKET POT 
22064,12,6.0,2.1125641025641024,10.572820512820511,234,412.34,PINK DOUGHNUT TRINKET POT 
22065,1,7.1923076923076925,2.250384615384615,12.263461538461538,187,318.84999999999997,CHRISTMAS PUDDING TRINKET POT 
22065,2,1.5,3.29,4.9350000000000005,3,9.870000000000001,CHRISTMAS PUDDING TRINKET POT 
22065,4,1.0,2.37,2.37,2,4.74,CHRISTMAS PUDDING TRINKET POT 
22065,7,1.0,3.29,3.29,2,6.58,CHRISTMAS PUDDING TRINKET POT 
22065,8,3.1666666666666665,2.37,7.658333333333334,19,45.95,CHRISTMAS PUDDING TRINKET POT 
22065,9,6.0,1.7566666666666666,9.926666666666666,36,59.559999999999995,CHRISTMAS PUDDING TRINKET POT 
22065,10,40.375,1.06,21.384375,1292,684.3,CHRISTMAS PUDDING TRINKET POT 
22065,11,51.945454545454545,0.7507272727272727,22.13,2857,1217.1499999999999,CHRISTMAS PUDDING TRINKET POT 
22065,12,17.46153846153846,0.7101923076923077,8.375,1816,871.0,CHRISTMAS PUDDING TRINKET POT 
22066,1,12.0,1.45,17.4,12,17.4,LOVE HEART TRINKET POT
22066,2,6.866666666666666,1.5726666666666667,10.079333333333333,103,151.19,LOVE HEART TRINKET POT
22066,3,3.375,1.68,5.123749999999999,27,40.989999999999995,LOVE HEART TRINKET POT
22066,4,17.9,0.6799999999999999,7.270999999999999,179,72.71,LOVE HEART TRINKET POT
22066,5,38.22222222222222,0.39,14.906666666666666,344,134.16,LOVE HEART TRINKET POT
22066,6,20.428571428571427,0.39,7.967142857142856,286,111.53999999999999,LOVE HEART TRINKET POT
22066,7,18.333333333333332,0.38999999999999996,7.1499999999999995,220,85.8,LOVE HEART TRINKET POT
22066,8,21.0,0.39,8.19,168,65.52,LOVE HEART TRINKET POT
22066,9,15.75,0.39,6.1425,63,24.57,LOVE HEART TRINKET POT
22066,10,15.125,0.39,5.89875,242,94.38,LOVE HEART TRINKET POT
22066,11,12.266666666666667,0.39,4.784,184,71.75999999999999,LOVE HEART TRINKET POT
22066,12,13.7,0.6799999999999999,5.826333333333333,411,174.79,LOVE HEART TRINKET POT
22067,1,4.222222222222222,2.79,8.106666666666666,38,72.96,CHOC TRUFFLE GOLD TRINKET POT 
22067,2,5.0,2.06,9.07,20,36.28,CHOC TRUFFLE GOLD TRINKET POT 
22067,3,2.4,1.9780000000000002,4.287999999999999,24,42.879999999999995,CHOC TRUFFLE GOLD TRINKET POT 
22067,4,5.714285714285714,1.65,9.428571428571429,40,66.0,CHOC TRUFFLE GOLD TRINKET POT 
22067,5,8.333333333333334,2.1966666666666668,14.296666666666665,25,42.88999999999999,CHOC TRUFFLE GOLD TRINKET POT 
22067,6,5.5,2.4699999999999998,9.895,11,19.79,CHOC TRUFFLE GOLD TRINKET POT 
22067,7,7.5,1.65,12.374999999999998,30,49.49999999999999,CHOC TRUFFLE GOLD TRINKET POT 
22067,8,4.666666666666667,2.7433333333333336,8.793333333333331,14,26.379999999999995,CHOC TRUFFLE GOLD TRINKET POT 
22067,9,9.714285714285714,2.09,15.468571428571426,68,108.27999999999999,CHOC TRUFFLE GOLD TRINKET POT 
22067,10,1.4,2.634,3.2939999999999996,7,16.47,CHOC TRUFFLE GOLD TRINKET POT 
22067,11,4.428571428571429,2.1185714285714288,7.775714285714285,31,54.42999999999999,CHOC TRUFFLE GOLD TRINKET POT 
22067,12,7.428571428571429,2.1185714285714288,12.725714285714284,52,89.07999999999998,CHOC TRUFFLE GOLD TRINKET POT 
22068,1,1.6428571428571428,2.992857142857143,4.542142857142857,23,63.589999999999996,BLACK PIRATE TREASURE CHEST
22068,2,2.5,2.6887499999999998,5.7837499999999995,20,46.269999999999996,BLACK PIRATE TREASURE CHEST
22068,3,1.5,3.1633333333333336,4.815,9,28.89,BLACK PIRATE TREASURE CHEST
22068,4,2.1666666666666665,2.063333333333333,4.194999999999999,26,50.339999999999996,BLACK PIRATE TREASURE CHEST
22068,5,12.666666666666666,2.4766666666666666,30.819999999999997,38,92.46,BLACK PIRATE TREASURE CHEST
22068,6,1.8571428571428572,2.5928571428571425,4.715714285714285,13,33.01,BLACK PIRATE TREASURE CHEST
22068,7,2.0,3.138,6.276,20,62.76,BLACK PIRATE TREASURE CHEST
22068,8,2.933333333333333,2.804666666666667,6.325333333333333,44,94.88,BLACK PIRATE TREASURE CHEST
22068,9,1.0,3.85,3.85,3,11.55,BLACK PIRATE TREASURE CHEST
22068,10,2.2857142857142856,1.9442857142857142,4.065714285714285,32,56.919999999999995,BLACK PIRATE TREASURE CHEST
22068,11,5.428571428571429,2.2357142857142858,9.542857142857143,76,133.6,BLACK PIRATE TREASURE CHEST
22068,12,2.5454545454545454,2.4699999999999998,5.169090909090909,56,113.72,BLACK PIRATE TREASURE CHEST
22069,1,3.0,3.4153333333333333,9.788,45,146.82,BROWN  PIRATE TREASURE CHEST 
22069,2,1.7,3.9,6.7219999999999995,17,67.22,BROWN  PIRATE TREASURE CHEST 
22069,3,1.7142857142857142,3.067142857142857,5.308571428571428,12,37.16,BROWN  PIRATE TREASURE CHEST 
22069,4,3.0,2.5655555555555556,6.692222222222222,27,60.23,BROWN  PIRATE TREASURE CHEST 
22069,5,1.3333333333333333,4.13,5.506666666666667,4,16.52,BROWN  PIRATE TREASURE CHEST 
22069,6,1.25,3.61,4.3325,10,34.66,BROWN  PIRATE TREASURE CHEST 
22069,7,1.5263157894736843,3.561578947368421,5.211052631578947,29,99.00999999999999,BROWN  PIRATE TREASURE CHEST 
22069,8,1.25,3.61,4.4325,10,35.46,BROWN  PIRATE TREASURE CHEST 
22069,9,1.6666666666666667,2.4766666666666666,5.23,5,15.690000000000001,BROWN  PIRATE TREASURE CHEST 
22069,10,2.2,3.134,6.43,22,64.3,BROWN  PIRATE TREASURE CHEST 
22069,11,3.4166666666666665,2.75,7.700833333333333,41,92.41,BROWN  PIRATE TREASURE CHEST 
22069,12,2.7777777777777777,3.236666666666667,7.5744444444444445,75,204.51,BROWN  PIRATE TREASURE CHEST 
22070,1,5.75,3.75,21.5625,46,172.5,SMALL RED RETROSPOT MUG IN BOX 
22070,2,2.526315789473684,3.3973684210526316,8.666315789473684,48,164.66,SMALL RED RETROSPOT MUG IN BOX 
22070,3,1.5,4.986666666666667,6.861666666666667,9,41.17,SMALL RED RETROSPOT MUG IN BOX 
22070,4,2.6666666666666665,4.368333333333333,10.618333333333334,16,63.71,SMALL RED RETROSPOT MUG IN BOX 
22070,5,3.0,4.6775,12.1775,12,48.71,SMALL RED RETROSPOT MUG IN BOX 
22070,6,6.0,3.75,22.5,6,22.5,SMALL RED RETROSPOT MUG IN BOX 
22070,7,13.5,3.66,47.385000000000005,54,189.54000000000002,SMALL RED RETROSPOT MUG IN BOX 
22070,8,4.2,4.42,15.628,21,78.14,SMALL RED RETROSPOT MUG IN BOX 
22070,9,12.428571428571429,3.492857142857143,42.287142857142854,87,296.01,SMALL RED RETROSPOT MUG IN BOX 
22070,10,5.4,4.827,20.067,54,200.67000000000002,SMALL RED RETROSPOT MUG IN BOX 
22070,11,4.916666666666667,4.059166666666667,19.674166666666668,59,236.09,SMALL RED RETROSPOT MUG IN BOX 
22070,12,17.06451612903226,4.374193548387097,25.674193548387095,529,795.9,SMALL RED RETROSPOT MUG IN BOX 
22071,1,2.3,4.524,9.399,23,93.99,SMALL WHITE RETROSPOT MUG IN BOX 
22071,2,2.3333333333333335,3.4233333333333333,8.242222222222223,21,74.18,SMALL WHITE RETROSPOT MUG IN BOX 
22071,3,1.3333333333333333,3.75,5.0,4,15.0,SMALL WHITE RETROSPOT MUG IN BOX 
22071,4,4.333333333333333,3.75,16.25,26,97.5,SMALL WHITE RETROSPOT MUG IN BOX 
22071,5,3.857142857142857,3.75,14.464285714285714,27,101.25,SMALL WHITE RETROSPOT MUG IN BOX 
22071,6,1.0,7.46,7.46,1,7.46,SMALL WHITE RETROSPOT MUG IN BOX 
22071,7,4.0,3.75,15.0,8,30.0,SMALL WHITE RETROSPOT MUG IN BOX 
22071,8,1.0,3.75,3.75,1,3.75,SMALL WHITE RETROSPOT MUG IN BOX 
22071,9,2.6666666666666665,4.986666666666667,11.236666666666666,8,33.71,SMALL WHITE RETROSPOT MUG IN BOX 
22071,10,6.857142857142857,4.228571428571429,24.392857142857142,48,170.75,SMALL WHITE RETROSPOT MUG IN BOX 
22071,11,3.5384615384615383,3.75,13.26923076923077,46,172.5,SMALL WHITE RETROSPOT MUG IN BOX 
22071,12,23.09090909090909,3.3568181818181815,25.022727272727273,508,550.5,SMALL WHITE RETROSPOT MUG IN BOX 
22072,1,4.947368421052632,3.75,18.55263157894737,94,352.5,RED RETROSPOT TEA CUP AND SAUCER 
22072,2,3.1052631578947367,4.5394736842105265,13.452631578947368,59,255.6,RED RETROSPOT TEA CUP AND SAUCER 
22072,3,3.6363636363636362,4.255909090909091,14.479545454545455,80,318.55,RED RETROSPOT TEA CUP AND SAUCER 
22072,4,6.0588235294117645,4.144117647058824,22.577058823529413,103,383.81,RED RETROSPOT TEA CUP AND SAUCER 
22072,5,3.3636363636363638,4.761818181818182,13.625454545454545,37,149.88,RED RETROSPOT TEA CUP AND SAUCER 
22072,6,4.944444444444445,4.554444444444445,19.298333333333332,89,347.37,RED RETROSPOT TEA CUP AND SAUCER 
22072,7,5.125,4.6775,21.5375,41,172.3,RED RETROSPOT TEA CUP AND SAUCER 
22072,8,2.1818181818181817,5.09909090909091,9.868181818181817,24,108.55,RED RETROSPOT TEA CUP AND SAUCER 
22072,9,5.2,3.75,19.5,26,97.5,RED RETROSPOT TEA CUP AND SAUCER 
22072,10,3.0,3.75,11.25,15,56.25,RED RETROSPOT TEA CUP AND SAUCER 
22072,11,4.333333333333333,3.75,16.25,39,146.25,RED RETROSPOT TEA CUP AND SAUCER 
22072,12,5.125,3.705,18.13875,41,145.11,RED RETROSPOT TEA CUP AND SAUCER 
22073,1,5.9,3.678,20.973000000000003,59,209.73000000000002,RED RETROSPOT STORAGE JAR
22073,2,5.157894736842105,4.900526315789474,20.681578947368422,98,392.95,RED RETROSPOT STORAGE JAR
22073,3,5.8,4.715333333333334,22.218666666666664,87,333.28,RED RETROSPOT STORAGE JAR
22073,4,3.5454545454545454,5.42,15.301363636363636,78,336.63,RED RETROSPOT STORAGE JAR
22073,5,1.6666666666666667,6.223333333333334,9.341666666666667,10,56.05,RED RETROSPOT STORAGE JAR
22073,6,4.0,3.75,15.0,4,15.0,RED RETROSPOT STORAGE JAR
22074,1,18.38888888888889,1.2694444444444444,11.466111111111111,331,206.39,6 RIBBONS SHIMMERING PINKS 
22074,2,12.725,0.9914999999999999,8.297,509,331.88,6 RIBBONS SHIMMERING PINKS 
22074,3,3.0,2.298,6.731999999999999,15,33.66,6 RIBBONS SHIMMERING PINKS 
22074,4,4.416666666666667,2.2591666666666668,8.301666666666666,53,99.61999999999999,6 RIBBONS SHIMMERING PINKS 
22074,5,4.0,2.2575,7.409999999999999,16,29.639999999999997,6 RIBBONS SHIMMERING PINKS 
22074,6,3.0,2.3442857142857143,5.991428571428571,21,41.94,6 RIBBONS SHIMMERING PINKS 
22074,7,1.0,2.46,2.46,2,4.92,6 RIBBONS SHIMMERING PINKS 
22074,8,1.0,2.0549999999999997,2.0549999999999997,2,4.109999999999999,6 RIBBONS SHIMMERING PINKS 
22074,9,3.8181818181818183,1.6545454545454545,6.159090909090909,42,67.75,6 RIBBONS SHIMMERING PINKS 
22074,10,2.85,1.3705,4.2635,57,85.27,6 RIBBONS SHIMMERING PINKS 
22074,11,3.0,1.465,4.458333333333333,90,133.75,6 RIBBONS SHIMMERING PINKS 
22074,12,2.7241379310344827,1.3327586206896551,3.7224137931034478,79,107.94999999999999,6 RIBBONS SHIMMERING PINKS 
22075,1,13.15625,2.2921875,22.265312499999997,421,712.4899999999999,6 RIBBONS ELEGANT CHRISTMAS 
22075,2,1.3333333333333333,3.33,3.8800000000000003,4,11.64,6 RIBBONS ELEGANT CHRISTMAS 
22075,3,4.0,1.65,6.6,4,6.6,6 RIBBONS ELEGANT CHRISTMAS 
22075,4,1.0,4.13,4.13,1,4.13,6 RIBBONS ELEGANT CHRISTMAS 
22075,5,1.0,4.13,4.13,1,4.13,6 RIBBONS ELEGANT CHRISTMAS 
22075,6,1.75,2.27,3.5075,7,14.03,6 RIBBONS ELEGANT CHRISTMAS 
22075,7,1.0,4.13,4.13,1,4.13,6 RIBBONS ELEGANT CHRISTMAS 
22075,9,15.222222222222221,1.6277777777777775,22.983333333333334,137,206.85,6 RIBBONS ELEGANT CHRISTMAS 
22075,10,12.25,1.7149999999999999,18.845499999999998,245,376.90999999999997,6 RIBBONS ELEGANT CHRISTMAS 
22075,11,3.3,1.8566666666666665,6.176333333333333,99,185.29,6 RIBBONS ELEGANT CHRISTMAS 
22075,12,5.476190476190476,1.7855555555555556,9.803968253968254,345,617.65,6 RIBBONS ELEGANT CHRISTMAS 
22076,1,3.761904761904762,2.3823809523809523,7.102380952380951,79,149.14999999999998,6 RIBBONS EMPIRE  
22076,2,2.375,2.37375,4.6425,19,37.14,6 RIBBONS EMPIRE  
22076,3,7.333333333333333,2.192222222222222,12.732222222222221,66,114.58999999999999,6 RIBBONS EMPIRE  
22076,4,7.25,2.0056249999999998,12.520624999999999,116,200.32999999999998,6 RIBBONS EMPIRE  
22076,5,8.444444444444445,1.9200000000000002,14.473333333333333,76,130.26,6 RIBBONS EMPIRE  
22076,6,1.8333333333333333,2.19,3.97,11,23.82,6 RIBBONS EMPIRE  
22076,7,4.0,1.8119999999999998,7.247999999999999,20,36.239999999999995,6 RIBBONS EMPIRE  
22076,8,4.428571428571429,2.1185714285714288,7.775714285714285,31,54.42999999999999,6 RIBBONS EMPIRE  
22076,9,5.928571428571429,1.507142857142857,9.582142857142856,83,134.14999999999998,6 RIBBONS EMPIRE  
22076,10,3.696969696969697,1.3954545454545453,5.663636363636363,122,186.89999999999998,6 RIBBONS EMPIRE  
22076,11,4.517241379310345,1.3882758620689655,6.695172413793102,131,194.15999999999997,6 RIBBONS EMPIRE  
22076,12,3.477272727272727,1.4597727272727274,5.065681818181818,153,222.89,6 RIBBONS EMPIRE  
22077,1,9.576923076923077,2.25,19.05628205128205,747,1486.3899999999999,6 RIBBONS RUSTIC CHARM
22077,2,8.617647058823529,2.5058823529411764,15.363823529411764,586,1044.74,6 RIBBONS RUSTIC CHARM
22077,3,9.065573770491802,2.1995081967213115,15.620491803278687,553,952.8499999999999,6 RIBBONS RUSTIC CHARM
22077,4,8.766233766233766,2.0884415584415583,15.470519480519478,675,1191.2299999999998,6 RIBBONS RUSTIC CHARM
22077,5,9.309090909090909,2.095090909090909,15.810909090909089,512,869.5999999999999,6 RIBBONS RUSTIC CHARM
22077,6,8.063492063492063,2.0023809523809524,13.892698412698412,508,875.2399999999999,6 RIBBONS RUSTIC CHARM
22077,7,7.080645161290323,1.9687096774193547,12.081129032258064,439,749.03,6 RIBBONS RUSTIC CHARM
22077,8,7.178082191780822,2.0445205479452055,12.384657534246575,524,904.0799999999999,6 RIBBONS RUSTIC CHARM
22077,9,9.895348837209303,2.03,16.82406976744186,851,1446.87,6 RIBBONS RUSTIC CHARM
22077,10,10.481132075471699,2.220566037735849,20.152735849056604,1111,2136.19,6 RIBBONS RUSTIC CHARM
22077,11,11.119266055045872,2.2193577981651376,21.795045871559633,1212,2375.66,6 RIBBONS RUSTIC CHARM
22077,12,10.709090909090909,2.424181818181818,23.088545454545454,1178,2539.74,6 RIBBONS RUSTIC CHARM
22078,1,3.125,3.098125,8.389375000000001,50,134.23000000000002,RIBBON REEL LACE DESIGN 
22078,2,8.307692307692308,2.815,17.38076923076923,216,451.9,RIBBON REEL LACE DESIGN 
22078,3,10.714285714285714,2.7509523809523806,22.397142857142857,225,470.34,RIBBON REEL LACE DESIGN 
22078,4,4.44,2.5524,9.8576,111,246.44,RIBBON REEL LACE DESIGN 
22078,5,2.4,2.622,5.561999999999999,12,27.81,RIBBON REEL LACE DESIGN 
22078,6,3.0,2.1,6.300000000000001,3,6.300000000000001,RIBBON REEL LACE DESIGN 
22078,9,10.130434782608695,2.6186956521739133,20.85217391304348,233,479.6,RIBBON REEL LACE DESIGN 
22078,10,6.3478260869565215,2.4530434782608697,13.86,146,318.78,RIBBON REEL LACE DESIGN 
22078,11,4.5,2.4625,10.102500000000001,126,282.87,RIBBON REEL LACE DESIGN 
22078,12,7.551724137931035,2.5113793103448274,15.384137931034482,219,446.14,RIBBON REEL LACE DESIGN 
22079,1,3.111111111111111,2.457222222222222,6.1305555555555555,56,110.35,RIBBON REEL HEARTS DESIGN 
22079,2,8.057692307692308,1.963076923076923,13.213269230769232,419,687.09,RIBBON REEL HEARTS DESIGN 
22079,3,4.125,2.058333333333333,7.450833333333333,99,178.82,RIBBON REEL HEARTS DESIGN 
22079,4,5.035714285714286,1.8828571428571428,8.715357142857142,141,244.03,RIBBON REEL HEARTS DESIGN 
22079,5,5.6875,2.006875,9.994375,91,159.91,RIBBON REEL HEARTS DESIGN 
22079,6,4.25,2.2625,8.03,85,160.6,RIBBON REEL HEARTS DESIGN 
22079,7,5.666666666666667,1.9604761904761905,9.699047619047619,119,203.68,RIBBON REEL HEARTS DESIGN 
22079,8,6.619047619047619,1.999047619047619,11.656190476190476,139,244.78,RIBBON REEL HEARTS DESIGN 
22079,9,5.647058823529412,1.9847058823529413,10.033529411764706,96,170.57,RIBBON REEL HEARTS DESIGN 
22079,10,4.136363636363637,2.020909090909091,7.306363636363637,91,160.74,RIBBON REEL HEARTS DESIGN 
22079,11,7.288888888888889,2.067111111111111,12.822666666666667,328,577.02,RIBBON REEL HEARTS DESIGN 
22079,12,4.916666666666667,1.967222222222222,8.90388888888889,177,320.54,RIBBON REEL HEARTS DESIGN 
22080,1,4.619047619047619,2.3414285714285716,8.312857142857142,97,174.57,RIBBON REEL POLKADOTS 
22080,2,12.833333333333334,2.6816666666666666,20.77,154,249.24,RIBBON REEL POLKADOTS 
22080,3,1.0,4.13,4.13,2,8.26,RIBBON REEL POLKADOTS 
22080,8,1.0,1.65,1.65,1,1.65,RIBBON REEL POLKADOTS 
